PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
DEUTNP,1,2008,15,f,30,5,12,O,O
DEUTNP,1,2008,15,f,35,5,20,O,O
DEUTNP,1,2008,15,f,40,5,72,O,O
DEUTNP,1,2008,15,f,45,5,86,O,O
DEUTNP,1,2008,15,f,50,5,156,O,O
DEUTNP,1,2008,15,f,55,5,232,O,O
DEUTNP,1,2008,15,f,60,5,261,O,O
DEUTNP,1,2008,15,f,65,5,461,O,O
DEUTNP,1,2008,15,f,70,5,714,O,O
DEUTNP,1,2008,15,f,75,5,1022,O,O
DEUTNP,1,2008,15,f,80,5,1749,O,O
DEUTNP,1,2008,15,f,85,5,2053,O,O
DEUTNP,1,2008,15,f,90,5,1177,O,O
DEUTNP,1,2008,15,f,95,+,762,O,O
DEUTNP,1,2008,15,f,TOT,.,8837,O,O
DEUTNP,1,2008,15,b,0,30,170,O,O
DEUTNP,1,2008,15,b,30,5,40,O,O
DEUTNP,1,2008,15,b,35,5,72,O,O
DEUTNP,1,2008,15,b,40,5,202,O,O
DEUTNP,1,2008,15,b,45,5,294,O,O
DEUTNP,1,2008,15,b,50,5,440,O,O
DEUTNP,1,2008,15,b,55,5,655,O,O
DEUTNP,1,2008,15,b,60,5,729,O,O
DEUTNP,1,2008,15,b,65,5,1315,O,O
DEUTNP,1,2008,15,b,70,5,1812,O,O
DEUTNP,1,2008,15,b,75,5,2303,O,O
DEUTNP,1,2008,15,b,80,5,3031,O,O
DEUTNP,1,2008,15,b,85,5,2954,O,O
DEUTNP,1,2008,15,b,90,5,1536,O,O
DEUTNP,1,2008,15,b,95,+,941,O,O
DEUTNP,1,2008,15,b,TOT,.,16494,O,O
DEUTNP,1,2008,16,m,0,30,100,O,O
DEUTNP,1,2008,16,m,30,5,36,O,O
DEUTNP,1,2008,16,m,35,5,56,O,O
DEUTNP,1,2008,16,m,40,5,114,O,O
DEUTNP,1,2008,16,m,45,5,233,O,O
DEUTNP,1,2008,16,m,50,5,316,O,O
DEUTNP,1,2008,16,m,55,5,410,O,O
DEUTNP,1,2008,16,m,60,5,499,O,O
DEUTNP,1,2008,16,m,65,5,902,O,O
DEUTNP,1,2008,16,m,70,5,1176,O,O
DEUTNP,1,2008,16,m,75,5,1300,O,O
DEUTNP,1,2008,16,m,80,5,1237,O,O
DEUTNP,1,2008,16,m,85,5,920,O,O
DEUTNP,1,2008,16,m,90,5,350,O,O
DEUTNP,1,2008,16,m,95,+,154,O,O
DEUTNP,1,2008,16,m,TOT,.,7803,O,O
DEUTNP,1,2008,16,f,0,30,70,O,O
DEUTNP,1,2008,16,f,30,5,13,O,O
DEUTNP,1,2008,16,f,35,5,26,O,O
DEUTNP,1,2008,16,f,40,5,68,O,O
DEUTNP,1,2008,16,f,45,5,111,O,O
DEUTNP,1,2008,16,f,50,5,153,O,O
DEUTNP,1,2008,16,f,55,5,229,O,O
DEUTNP,1,2008,16,f,60,5,266,O,O
DEUTNP,1,2008,16,f,65,5,471,O,O
DEUTNP,1,2008,16,f,70,5,700,O,O
DEUTNP,1,2008,16,f,75,5,1037,O,O
DEUTNP,1,2008,16,f,80,5,1685,O,O
DEUTNP,1,2008,16,f,85,5,2108,O,O
DEUTNP,1,2008,16,f,90,5,1149,O,O
DEUTNP,1,2008,16,f,95,+,721,O,O
DEUTNP,1,2008,16,f,TOT,.,8807,O,O
DEUTNP,1,2008,16,b,0,30,170,O,O
DEUTNP,1,2008,16,b,30,5,49,O,O
DEUTNP,1,2008,16,b,35,5,82,O,O
DEUTNP,1,2008,16,b,40,5,182,O,O
DEUTNP,1,2008,16,b,45,5,344,O,O
DEUTNP,1,2008,16,b,50,5,469,O,O
DEUTNP,1,2008,16,b,55,5,639,O,O
DEUTNP,1,2008,16,b,60,5,765,O,O
DEUTNP,1,2008,16,b,65,5,1373,O,O
DEUTNP,1,2008,16,b,70,5,1876,O,O
DEUTNP,1,2008,16,b,75,5,2337,O,O
DEUTNP,1,2008,16,b,80,5,2922,O,O
DEUTNP,1,2008,16,b,85,5,3028,O,O
DEUTNP,1,2008,16,b,90,5,1499,O,O
DEUTNP,1,2008,16,b,95,+,875,O,O
DEUTNP,1,2008,16,b,TOT,.,16610,O,O
DEUTNP,1,2008,17,m,0,30,126,O,O
DEUTNP,1,2008,17,m,30,5,29,O,O
DEUTNP,1,2008,17,m,35,5,63,O,O
DEUTNP,1,2008,17,m,40,5,118,O,O
DEUTNP,1,2008,17,m,45,5,206,O,O
DEUTNP,1,2008,17,m,50,5,299,O,O
DEUTNP,1,2008,17,m,55,5,431,O,O
DEUTNP,1,2008,17,m,60,5,534,O,O
DEUTNP,1,2008,17,m,65,5,901,O,O
DEUTNP,1,2008,17,m,70,5,1071,O,O
DEUTNP,1,2008,17,m,75,5,1239,O,O
DEUTNP,1,2008,17,m,80,5,1224,O,O
DEUTNP,1,2008,17,m,85,5,969,O,O
DEUTNP,1,2008,17,m,90,5,363,O,O
DEUTNP,1,2008,17,m,95,+,154,O,O
DEUTNP,1,2008,17,m,TOT,.,7727,O,O
DEUTNP,1,2008,17,f,0,30,61,O,O
DEUTNP,1,2008,17,f,30,5,18,O,O
DEUTNP,1,2008,17,f,35,5,26,O,O
DEUTNP,1,2008,17,f,40,5,74,O,O
DEUTNP,1,2008,17,f,45,5,93,O,O
DEUTNP,1,2008,17,f,50,5,144,O,O
DEUTNP,1,2008,17,f,55,5,210,O,O
DEUTNP,1,2008,17,f,60,5,258,O,O
DEUTNP,1,2008,17,f,65,5,501,O,O
DEUTNP,1,2008,17,f,70,5,707,O,O
DEUTNP,1,2008,17,f,75,5,1027,O,O
DEUTNP,1,2008,17,f,80,5,1625,O,O
DEUTNP,1,2008,17,f,85,5,1972,O,O
DEUTNP,1,2008,17,f,90,5,1163,O,O
DEUTNP,1,2008,17,f,95,+,734,O,O
DEUTNP,1,2008,17,f,TOT,.,8613,O,O
DEUTNP,1,2008,17,b,0,30,187,O,O
DEUTNP,1,2008,17,b,30,5,47,O,O
DEUTNP,1,2008,17,b,35,5,89,O,O
DEUTNP,1,2008,17,b,40,5,192,O,O
DEUTNP,1,2008,17,b,45,5,299,O,O
DEUTNP,1,2008,17,b,50,5,443,O,O
DEUTNP,1,2008,17,b,55,5,641,O,O
DEUTNP,1,2008,17,b,60,5,792,O,O
DEUTNP,1,2008,17,b,65,5,1402,O,O
DEUTNP,1,2008,17,b,70,5,1778,O,O
DEUTNP,1,2008,17,b,75,5,2266,O,O
DEUTNP,1,2008,17,b,80,5,2849,O,O
DEUTNP,1,2008,17,b,85,5,2941,O,O
DEUTNP,1,2008,17,b,90,5,1526,O,O
DEUTNP,1,2008,17,b,95,+,888,O,O
DEUTNP,1,2008,17,b,TOT,.,16340,O,O
DEUTNP,1,2008,18,m,0,30,138,O,O
DEUTNP,1,2008,18,m,30,5,36,O,O
DEUTNP,1,2008,18,m,35,5,57,O,O
DEUTNP,1,2008,18,m,40,5,131,O,O
DEUTNP,1,2008,18,m,45,5,204,O,O
DEUTNP,1,2008,18,m,50,5,259,O,O
DEUTNP,1,2008,18,m,55,5,405,O,O
DEUTNP,1,2008,18,m,60,5,485,O,O
DEUTNP,1,2008,18,m,65,5,876,O,O
DEUTNP,1,2008,18,m,70,5,1133,O,O
DEUTNP,1,2008,18,m,75,5,1282,O,O
DEUTNP,1,2008,18,m,80,5,1152,O,O
DEUTNP,1,2008,18,m,85,5,859,O,O
DEUTNP,1,2008,18,m,90,5,344,O,O
DEUTNP,1,2008,18,m,95,+,170,O,O
DEUTNP,1,2008,18,m,TOT,.,7531,O,O
DEUTNP,1,2008,18,f,0,30,58,O,O
DEUTNP,1,2008,18,f,30,5,12,O,O
DEUTNP,1,2008,18,f,35,5,37,O,O
DEUTNP,1,2008,18,f,40,5,63,O,O
DEUTNP,1,2008,18,f,45,5,113,O,O
DEUTNP,1,2008,18,f,50,5,141,O,O
DEUTNP,1,2008,18,f,55,5,192,O,O
DEUTNP,1,2008,18,f,60,5,259,O,O
DEUTNP,1,2008,18,f,65,5,490,O,O
DEUTNP,1,2008,18,f,70,5,630,O,O
DEUTNP,1,2008,18,f,75,5,1049,O,O
DEUTNP,1,2008,18,f,80,5,1690,O,O
DEUTNP,1,2008,18,f,85,5,1878,O,O
DEUTNP,1,2008,18,f,90,5,1113,O,O
DEUTNP,1,2008,18,f,95,+,683,O,O
DEUTNP,1,2008,18,f,TOT,.,8408,O,O
DEUTNP,1,2008,18,b,0,30,196,O,O
DEUTNP,1,2008,18,b,30,5,48,O,O
DEUTNP,1,2008,18,b,35,5,94,O,O
DEUTNP,1,2008,18,b,40,5,194,O,O
DEUTNP,1,2008,18,b,45,5,317,O,O
DEUTNP,1,2008,18,b,50,5,400,O,O
DEUTNP,1,2008,18,b,55,5,597,O,O
DEUTNP,1,2008,18,b,60,5,744,O,O
DEUTNP,1,2008,18,b,65,5,1366,O,O
DEUTNP,1,2008,18,b,70,5,1763,O,O
DEUTNP,1,2008,18,b,75,5,2331,O,O
DEUTNP,1,2008,18,b,80,5,2842,O,O
DEUTNP,1,2008,18,b,85,5,2737,O,O
DEUTNP,1,2008,18,b,90,5,1457,O,O
DEUTNP,1,2008,18,b,95,+,853,O,O
DEUTNP,1,2008,18,b,TOT,.,15939,O,O
DEUTNP,1,2008,19,m,0,30,117,O,O
DEUTNP,1,2008,19,m,30,5,34,O,O
DEUTNP,1,2008,19,m,35,5,67,O,O
DEUTNP,1,2008,19,m,40,5,123,O,O
DEUTNP,1,2008,19,m,45,5,218,O,O
DEUTNP,1,2008,19,m,50,5,328,O,O
DEUTNP,1,2008,19,m,55,5,413,O,O
DEUTNP,1,2008,19,m,60,5,492,O,O
DEUTNP,1,2008,19,m,65,5,923,O,O
DEUTNP,1,2008,19,m,70,5,1112,O,O
DEUTNP,1,2008,19,m,75,5,1292,O,O
DEUTNP,1,2008,19,m,80,5,1200,O,O
DEUTNP,1,2008,19,m,85,5,923,O,O
DEUTNP,1,2008,19,m,90,5,370,O,O
DEUTNP,1,2008,19,m,95,+,148,O,O
DEUTNP,1,2008,19,m,TOT,.,7760,O,O
DEUTNP,1,2008,19,f,0,30,61,O,O
DEUTNP,1,2008,19,f,30,5,22,O,O
DEUTNP,1,2008,19,f,35,5,32,O,O
DEUTNP,1,2008,19,f,40,5,60,O,O
DEUTNP,1,2008,19,f,45,5,112,O,O
DEUTNP,1,2008,19,f,50,5,156,O,O
DEUTNP,1,2008,19,f,55,5,217,O,O
DEUTNP,1,2008,19,f,60,5,244,O,O
DEUTNP,1,2008,19,f,65,5,489,O,O
DEUTNP,1,2008,19,f,70,5,722,O,O
DEUTNP,1,2008,19,f,75,5,1049,O,O
DEUTNP,1,2008,19,f,80,5,1643,O,O
DEUTNP,1,2008,19,f,85,5,2040,O,O
DEUTNP,1,2008,19,f,90,5,1123,O,O
DEUTNP,1,2008,19,f,95,+,654,O,O
DEUTNP,1,2008,19,f,TOT,.,8624,O,O
DEUTNP,1,2008,19,b,0,30,178,O,O
DEUTNP,1,2008,19,b,30,5,56,O,O
DEUTNP,1,2008,19,b,35,5,99,O,O
DEUTNP,1,2008,19,b,40,5,183,O,O
DEUTNP,1,2008,19,b,45,5,330,O,O
DEUTNP,1,2008,19,b,50,5,484,O,O
DEUTNP,1,2008,19,b,55,5,630,O,O
DEUTNP,1,2008,19,b,60,5,736,O,O
DEUTNP,1,2008,19,b,65,5,1412,O,O
DEUTNP,1,2008,19,b,70,5,1834,O,O
DEUTNP,1,2008,19,b,75,5,2341,O,O
DEUTNP,1,2008,19,b,80,5,2843,O,O
DEUTNP,1,2008,19,b,85,5,2963,O,O
DEUTNP,1,2008,19,b,90,5,1493,O,O
DEUTNP,1,2008,19,b,95,+,802,O,O
DEUTNP,1,2008,19,b,TOT,.,16384,O,O
DEUTNP,1,2008,20,m,0,30,109,O,O
DEUTNP,1,2008,20,m,30,5,29,O,O
DEUTNP,1,2008,20,m,35,5,61,O,O
DEUTNP,1,2008,20,m,40,5,119,O,O
DEUTNP,1,2008,20,m,45,5,210,O,O
DEUTNP,1,2008,20,m,50,5,302,O,O
DEUTNP,1,2008,20,m,55,5,408,O,O
DEUTNP,1,2008,20,m,60,5,499,O,O
DEUTNP,1,2008,20,m,65,5,877,O,O
DEUTNP,1,2008,20,m,70,5,1022,O,O
DEUTNP,1,2008,20,m,75,5,1277,O,O
DEUTNP,1,2008,20,m,80,5,1184,O,O
DEUTNP,1,2008,20,m,85,5,910,O,O
DEUTNP,1,2008,20,m,90,5,316,O,O
DEUTNP,1,2008,20,m,95,+,148,O,O
DEUTNP,1,2008,20,m,TOT,.,7471,O,O
DEUTNP,1,2008,20,f,0,30,61,O,O
DEUTNP,1,2008,20,f,30,5,18,O,O
DEUTNP,1,2008,20,f,35,5,19,O,O
DEUTNP,1,2008,20,f,40,5,69,O,O
DEUTNP,1,2008,20,f,45,5,131,O,O
DEUTNP,1,2008,20,f,50,5,125,O,O
DEUTNP,1,2008,20,f,55,5,193,O,O
DEUTNP,1,2008,20,f,60,5,265,O,O
DEUTNP,1,2008,20,f,65,5,458,O,O
DEUTNP,1,2008,20,f,70,5,635,O,O
DEUTNP,1,2008,20,f,75,5,1033,O,O
DEUTNP,1,2008,20,f,80,5,1623,O,O
DEUTNP,1,2008,20,f,85,5,1989,O,O
DEUTNP,1,2008,20,f,90,5,1104,O,O
DEUTNP,1,2008,20,f,95,+,705,O,O
DEUTNP,1,2008,20,f,TOT,.,8428,O,O
DEUTNP,1,2008,20,b,0,30,170,O,O
DEUTNP,1,2008,20,b,30,5,47,O,O
DEUTNP,1,2008,20,b,35,5,80,O,O
DEUTNP,1,2008,20,b,40,5,188,O,O
DEUTNP,1,2008,20,b,45,5,341,O,O
DEUTNP,1,2008,20,b,50,5,427,O,O
DEUTNP,1,2008,20,b,55,5,601,O,O
DEUTNP,1,2008,20,b,60,5,764,O,O
DEUTNP,1,2008,20,b,65,5,1335,O,O
DEUTNP,1,2008,20,b,70,5,1657,O,O
DEUTNP,1,2008,20,b,75,5,2310,O,O
DEUTNP,1,2008,20,b,80,5,2807,O,O
DEUTNP,1,2008,20,b,85,5,2899,O,O
DEUTNP,1,2008,20,b,90,5,1420,O,O
DEUTNP,1,2008,20,b,95,+,853,O,O
DEUTNP,1,2008,20,b,TOT,.,15899,O,O
DEUTNP,1,2008,21,m,0,30,127,O,O
DEUTNP,1,2008,21,m,30,5,42,O,O
DEUTNP,1,2008,21,m,35,5,68,O,O
DEUTNP,1,2008,21,m,40,5,130,O,O
DEUTNP,1,2008,21,m,45,5,183,O,O
DEUTNP,1,2008,21,m,50,5,295,O,O
DEUTNP,1,2008,21,m,55,5,369,O,O
DEUTNP,1,2008,21,m,60,5,487,O,O
DEUTNP,1,2008,21,m,65,5,860,O,O
DEUTNP,1,2008,21,m,70,5,1056,O,O
DEUTNP,1,2008,21,m,75,5,1158,O,O
DEUTNP,1,2008,21,m,80,5,1142,O,O
DEUTNP,1,2008,21,m,85,5,826,O,O
DEUTNP,1,2008,21,m,90,5,336,O,O
DEUTNP,1,2008,21,m,95,+,139,O,O
DEUTNP,1,2008,21,m,TOT,.,7218,O,O
DEUTNP,1,2008,21,f,0,30,73,O,O
DEUTNP,1,2008,21,f,30,5,15,O,O
DEUTNP,1,2008,21,f,35,5,30,O,O
DEUTNP,1,2008,21,f,40,5,62,O,O
DEUTNP,1,2008,21,f,45,5,89,O,O
DEUTNP,1,2008,21,f,50,5,151,O,O
DEUTNP,1,2008,21,f,55,5,190,O,O
DEUTNP,1,2008,21,f,60,5,266,O,O
DEUTNP,1,2008,21,f,65,5,450,O,O
DEUTNP,1,2008,21,f,70,5,646,O,O
DEUTNP,1,2008,21,f,75,5,963,O,O
DEUTNP,1,2008,21,f,80,5,1517,O,O
DEUTNP,1,2008,21,f,85,5,1829,O,O
DEUTNP,1,2008,21,f,90,5,1050,O,O
DEUTNP,1,2008,21,f,95,+,654,O,O
DEUTNP,1,2008,21,f,TOT,.,7985,O,O
DEUTNP,1,2008,21,b,0,30,200,O,O
DEUTNP,1,2008,21,b,30,5,57,O,O
DEUTNP,1,2008,21,b,35,5,98,O,O
DEUTNP,1,2008,21,b,40,5,192,O,O
DEUTNP,1,2008,21,b,45,5,272,O,O
DEUTNP,1,2008,21,b,50,5,446,O,O
DEUTNP,1,2008,21,b,55,5,559,O,O
DEUTNP,1,2008,21,b,60,5,753,O,O
DEUTNP,1,2008,21,b,65,5,1310,O,O
DEUTNP,1,2008,21,b,70,5,1702,O,O
DEUTNP,1,2008,21,b,75,5,2121,O,O
DEUTNP,1,2008,21,b,80,5,2659,O,O
DEUTNP,1,2008,21,b,85,5,2655,O,O
DEUTNP,1,2008,21,b,90,5,1386,O,O
DEUTNP,1,2008,21,b,95,+,793,O,O
DEUTNP,1,2008,21,b,TOT,.,15203,O,O
DEUTNP,1,2008,22,m,0,30,126,O,O
DEUTNP,1,2008,22,m,30,5,34,O,O
DEUTNP,1,2008,22,m,35,5,64,O,O
DEUTNP,1,2008,22,m,40,5,114,O,O
DEUTNP,1,2008,22,m,45,5,195,O,O
DEUTNP,1,2008,22,m,50,5,280,O,O
DEUTNP,1,2008,22,m,55,5,397,O,O
DEUTNP,1,2008,22,m,60,5,469,O,O
DEUTNP,1,2008,22,m,65,5,881,O,O
DEUTNP,1,2008,22,m,70,5,1097,O,O
DEUTNP,1,2008,22,m,75,5,1270,O,O
DEUTNP,1,2008,22,m,80,5,1225,O,O
DEUTNP,1,2008,22,m,85,5,839,O,O
DEUTNP,1,2008,22,m,90,5,375,O,O
DEUTNP,1,2008,22,m,95,+,128,O,O
DEUTNP,1,2008,22,m,TOT,.,7494,O,O
DEUTNP,1,2008,22,f,0,30,68,O,O
DEUTNP,1,2008,22,f,30,5,8,O,O
DEUTNP,1,2008,22,f,35,5,35,O,O
DEUTNP,1,2008,22,f,40,5,56,O,O
DEUTNP,1,2008,22,f,45,5,103,O,O
DEUTNP,1,2008,22,f,50,5,150,O,O
DEUTNP,1,2008,22,f,55,5,235,O,O
DEUTNP,1,2008,22,f,60,5,250,O,O
DEUTNP,1,2008,22,f,65,5,484,O,O
DEUTNP,1,2008,22,f,70,5,705,O,O
DEUTNP,1,2008,22,f,75,5,1011,O,O
DEUTNP,1,2008,22,f,80,5,1616,O,O
DEUTNP,1,2008,22,f,85,5,1962,O,O
DEUTNP,1,2008,22,f,90,5,1095,O,O
DEUTNP,1,2008,22,f,95,+,726,O,O
DEUTNP,1,2008,22,f,TOT,.,8504,O,O
DEUTNP,1,2008,22,b,0,30,194,O,O
DEUTNP,1,2008,22,b,30,5,42,O,O
DEUTNP,1,2008,22,b,35,5,99,O,O
DEUTNP,1,2008,22,b,40,5,170,O,O
DEUTNP,1,2008,22,b,45,5,298,O,O
DEUTNP,1,2008,22,b,50,5,430,O,O
DEUTNP,1,2008,22,b,55,5,632,O,O
DEUTNP,1,2008,22,b,60,5,719,O,O
DEUTNP,1,2008,22,b,65,5,1365,O,O
DEUTNP,1,2008,22,b,70,5,1802,O,O
DEUTNP,1,2008,22,b,75,5,2281,O,O
DEUTNP,1,2008,22,b,80,5,2841,O,O
DEUTNP,1,2008,22,b,85,5,2801,O,O
DEUTNP,1,2008,22,b,90,5,1470,O,O
DEUTNP,1,2008,22,b,95,+,854,O,O
DEUTNP,1,2008,22,b,TOT,.,15998,O,O
DEUTNP,1,2008,23,m,0,30,105,O,O
DEUTNP,1,2008,23,m,30,5,39,O,O
DEUTNP,1,2008,23,m,35,5,47,O,O
DEUTNP,1,2008,23,m,40,5,118,O,O
DEUTNP,1,2008,23,m,45,5,211,O,O
DEUTNP,1,2008,23,m,50,5,287,O,O
DEUTNP,1,2008,23,m,55,5,403,O,O
DEUTNP,1,2008,23,m,60,5,477,O,O
DEUTNP,1,2008,23,m,65,5,878,O,O
DEUTNP,1,2008,23,m,70,5,1117,O,O
DEUTNP,1,2008,23,m,75,5,1154,O,O
DEUTNP,1,2008,23,m,80,5,1139,O,O
DEUTNP,1,2008,23,m,85,5,786,O,O
DEUTNP,1,2008,23,m,90,5,331,O,O
DEUTNP,1,2008,23,m,95,+,128,O,O
DEUTNP,1,2008,23,m,TOT,.,7220,O,O
DEUTNP,1,2008,23,f,0,30,64,O,O
DEUTNP,1,2008,23,f,30,5,16,O,O
DEUTNP,1,2008,23,f,35,5,35,O,O
DEUTNP,1,2008,23,f,40,5,60,O,O
DEUTNP,1,2008,23,f,45,5,114,O,O
DEUTNP,1,2008,23,f,50,5,132,O,O
DEUTNP,1,2008,23,f,55,5,216,O,O
DEUTNP,1,2008,23,f,60,5,259,O,O
DEUTNP,1,2008,23,f,65,5,444,O,O
DEUTNP,1,2008,23,f,70,5,680,O,O
DEUTNP,1,2008,23,f,75,5,986,O,O
DEUTNP,1,2008,23,f,80,5,1523,O,O
DEUTNP,1,2008,23,f,85,5,1796,O,O
DEUTNP,1,2008,23,f,90,5,1050,O,O
DEUTNP,1,2008,23,f,95,+,600,O,O
DEUTNP,1,2008,23,f,TOT,.,7975,O,O
DEUTNP,1,2008,23,b,0,30,169,O,O
DEUTNP,1,2008,23,b,30,5,55,O,O
DEUTNP,1,2008,23,b,35,5,82,O,O
DEUTNP,1,2008,23,b,40,5,178,O,O
DEUTNP,1,2008,23,b,45,5,325,O,O
DEUTNP,1,2008,23,b,50,5,419,O,O
DEUTNP,1,2008,23,b,55,5,619,O,O
DEUTNP,1,2008,23,b,60,5,736,O,O
DEUTNP,1,2008,23,b,65,5,1322,O,O
DEUTNP,1,2008,23,b,70,5,1797,O,O
DEUTNP,1,2008,23,b,75,5,2140,O,O
DEUTNP,1,2008,23,b,80,5,2662,O,O
DEUTNP,1,2008,23,b,85,5,2582,O,O
DEUTNP,1,2008,23,b,90,5,1381,O,O
DEUTNP,1,2008,23,b,95,+,728,O,O
DEUTNP,1,2008,23,b,TOT,.,15195,O,O
DEUTNP,1,2008,24,m,0,30,112,O,O
DEUTNP,1,2008,24,m,30,5,35,O,O
DEUTNP,1,2008,24,m,35,5,48,O,O
DEUTNP,1,2008,24,m,40,5,113,O,O
DEUTNP,1,2008,24,m,45,5,199,O,O
DEUTNP,1,2008,24,m,50,5,269,O,O
DEUTNP,1,2008,24,m,55,5,364,O,O
DEUTNP,1,2008,24,m,60,5,460,O,O
DEUTNP,1,2008,24,m,65,5,804,O,O
DEUTNP,1,2008,24,m,70,5,995,O,O
DEUTNP,1,2008,24,m,75,5,1127,O,O
DEUTNP,1,2008,24,m,80,5,1118,O,O
DEUTNP,1,2008,24,m,85,5,775,O,O
DEUTNP,1,2008,24,m,90,5,289,O,O
DEUTNP,1,2008,24,m,95,+,112,O,O
DEUTNP,1,2008,24,m,TOT,.,6820,O,O
DEUTNP,1,2008,24,f,0,30,48,O,O
DEUTNP,1,2008,24,f,30,5,11,O,O
DEUTNP,1,2008,24,f,35,5,48,O,O
DEUTNP,1,2008,24,f,40,5,70,O,O
DEUTNP,1,2008,24,f,45,5,108,O,O
DEUTNP,1,2008,24,f,50,5,151,O,O
DEUTNP,1,2008,24,f,55,5,192,O,O
DEUTNP,1,2008,24,f,60,5,275,O,O
DEUTNP,1,2008,24,f,65,5,458,O,O
DEUTNP,1,2008,24,f,70,5,642,O,O
DEUTNP,1,2008,24,f,75,5,891,O,O
DEUTNP,1,2008,24,f,80,5,1546,O,O
DEUTNP,1,2008,24,f,85,5,1766,O,O
DEUTNP,1,2008,24,f,90,5,971,O,O
DEUTNP,1,2008,24,f,95,+,590,O,O
DEUTNP,1,2008,24,f,TOT,.,7767,O,O
DEUTNP,1,2008,24,b,0,30,160,O,O
DEUTNP,1,2008,24,b,30,5,46,O,O
DEUTNP,1,2008,24,b,35,5,96,O,O
DEUTNP,1,2008,24,b,40,5,183,O,O
DEUTNP,1,2008,24,b,45,5,307,O,O
DEUTNP,1,2008,24,b,50,5,420,O,O
DEUTNP,1,2008,24,b,55,5,556,O,O
DEUTNP,1,2008,24,b,60,5,735,O,O
DEUTNP,1,2008,24,b,65,5,1262,O,O
DEUTNP,1,2008,24,b,70,5,1637,O,O
DEUTNP,1,2008,24,b,75,5,2018,O,O
DEUTNP,1,2008,24,b,80,5,2664,O,O
DEUTNP,1,2008,24,b,85,5,2541,O,O
DEUTNP,1,2008,24,b,90,5,1260,O,O
DEUTNP,1,2008,24,b,95,+,702,O,O
DEUTNP,1,2008,24,b,TOT,.,14587,O,O
DEUTNP,1,2008,25,m,0,30,121,O,O
DEUTNP,1,2008,25,m,30,5,25,O,O
DEUTNP,1,2008,25,m,35,5,59,O,O
DEUTNP,1,2008,25,m,40,5,115,O,O
DEUTNP,1,2008,25,m,45,5,203,O,O
DEUTNP,1,2008,25,m,50,5,294,O,O
DEUTNP,1,2008,25,m,55,5,424,O,O
DEUTNP,1,2008,25,m,60,5,483,O,O
DEUTNP,1,2008,25,m,65,5,876,O,O
DEUTNP,1,2008,25,m,70,5,1056,O,O
DEUTNP,1,2008,25,m,75,5,1203,O,O
DEUTNP,1,2008,25,m,80,5,1108,O,O
DEUTNP,1,2008,25,m,85,5,816,O,O
DEUTNP,1,2008,25,m,90,5,319,O,O
DEUTNP,1,2008,25,m,95,+,124,O,O
DEUTNP,1,2008,25,m,TOT,.,7226,O,O
DEUTNP,1,2008,25,f,0,30,71,O,O
DEUTNP,1,2008,25,f,30,5,18,O,O
DEUTNP,1,2008,25,f,35,5,29,O,O
DEUTNP,1,2008,25,f,40,5,63,O,O
DEUTNP,1,2008,25,f,45,5,112,O,O
DEUTNP,1,2008,25,f,50,5,126,O,O
DEUTNP,1,2008,25,f,55,5,209,O,O
DEUTNP,1,2008,25,f,60,5,276,O,O
DEUTNP,1,2008,25,f,65,5,461,O,O
DEUTNP,1,2008,25,f,70,5,697,O,O
DEUTNP,1,2008,25,f,75,5,970,O,O
DEUTNP,1,2008,25,f,80,5,1527,O,O
DEUTNP,1,2008,25,f,85,5,1841,O,O
DEUTNP,1,2008,25,f,90,5,982,O,O
DEUTNP,1,2008,25,f,95,+,624,O,O
DEUTNP,1,2008,25,f,TOT,.,8006,O,O
DEUTNP,1,2008,25,b,0,30,192,O,O
DEUTNP,1,2008,25,b,30,5,43,O,O
DEUTNP,1,2008,25,b,35,5,88,O,O
DEUTNP,1,2008,25,b,40,5,178,O,O
DEUTNP,1,2008,25,b,45,5,315,O,O
DEUTNP,1,2008,25,b,50,5,420,O,O
DEUTNP,1,2008,25,b,55,5,633,O,O
DEUTNP,1,2008,25,b,60,5,759,O,O
DEUTNP,1,2008,25,b,65,5,1337,O,O
DEUTNP,1,2008,25,b,70,5,1753,O,O
DEUTNP,1,2008,25,b,75,5,2173,O,O
DEUTNP,1,2008,25,b,80,5,2635,O,O
DEUTNP,1,2008,25,b,85,5,2657,O,O
DEUTNP,1,2008,25,b,90,5,1301,O,O
DEUTNP,1,2008,25,b,95,+,748,O,O
DEUTNP,1,2008,25,b,TOT,.,15232,O,O
DEUTNP,1,2008,26,m,0,30,119,O,O
DEUTNP,1,2008,26,m,30,5,36,O,O
DEUTNP,1,2008,26,m,35,5,58,O,O
DEUTNP,1,2008,26,m,40,5,134,O,O
DEUTNP,1,2008,26,m,45,5,177,O,O
DEUTNP,1,2008,26,m,50,5,279,O,O
DEUTNP,1,2008,26,m,55,5,374,O,O
DEUTNP,1,2008,26,m,60,5,487,O,O
DEUTNP,1,2008,26,m,65,5,885,O,O
DEUTNP,1,2008,26,m,70,5,1088,O,O
DEUTNP,1,2008,26,m,75,5,1162,O,O
DEUTNP,1,2008,26,m,80,5,1118,O,O
DEUTNP,1,2008,26,m,85,5,886,O,O
DEUTNP,1,2008,26,m,90,5,311,O,O
DEUTNP,1,2008,26,m,95,+,137,O,O
DEUTNP,1,2008,26,m,TOT,.,7251,O,O
