PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
USA,1,2020,17,m,TOT,.,38260,O,O
USA,1,2020,17,f,0,1,154,O,O
USA,1,2020,17,f,1,4,25,O,O
USA,1,2020,17,f,5,10,41,O,O
USA,1,2020,17,f,15,10,183,O,O
USA,1,2020,17,f,25,10,432,O,O
USA,1,2020,17,f,35,10,658,O,O
USA,1,2020,17,f,45,10,1455,O,O
USA,1,2020,17,f,55,10,3530,O,O
USA,1,2020,17,f,65,10,5743,O,O
USA,1,2020,17,f,75,10,8682,O,O
USA,1,2020,17,f,85,+,14748,O,O
USA,1,2020,17,f,TOT,.,35651,O,O
USA,1,2020,17,b,0,1,374,O,O
USA,1,2020,17,b,1,4,65,O,O
USA,1,2020,17,b,5,10,106,O,O
USA,1,2020,17,b,15,10,701,O,O
USA,1,2020,17,b,25,10,1442,O,O
USA,1,2020,17,b,35,10,2068,O,O
USA,1,2020,17,b,45,10,3918,O,O
USA,1,2020,17,b,55,10,9359,O,O
USA,1,2020,17,b,65,10,14135,O,O
USA,1,2020,17,b,75,10,18161,O,O
USA,1,2020,17,b,85,+,23582,O,O
USA,1,2020,17,b,TOT,.,73911,O,O
USA,1,2020,18,m,0,1,184,O,O
USA,1,2020,18,m,1,4,36,O,O
USA,1,2020,18,m,5,10,62,O,O
USA,1,2020,18,m,15,10,494,O,O
USA,1,2020,18,m,25,10,1027,O,O
USA,1,2020,18,m,35,10,1396,O,O
USA,1,2020,18,m,45,10,2411,O,O
USA,1,2020,18,m,55,10,5531,O,O
USA,1,2020,18,m,65,10,8001,O,O
USA,1,2020,18,m,75,10,8669,O,O
USA,1,2020,18,m,85,+,8126,O,O
USA,1,2020,18,m,TOT,.,35937,O,O
USA,1,2020,18,f,0,1,158,O,O
USA,1,2020,18,f,1,4,31,O,O
USA,1,2020,18,f,5,10,34,O,O
USA,1,2020,18,f,15,10,165,O,O
USA,1,2020,18,f,25,10,440,O,O
USA,1,2020,18,f,35,10,733,O,O
USA,1,2020,18,f,45,10,1326,O,O
USA,1,2020,18,f,55,10,3193,O,O
USA,1,2020,18,f,65,10,5670,O,O
USA,1,2020,18,f,75,10,7963,O,O
USA,1,2020,18,f,85,+,13644,O,O
USA,1,2020,18,f,TOT,.,33357,O,O
USA,1,2020,18,b,0,1,342,O,O
USA,1,2020,18,b,1,4,67,O,O
USA,1,2020,18,b,5,10,96,O,O
USA,1,2020,18,b,15,10,659,O,O
USA,1,2020,18,b,25,10,1467,O,O
USA,1,2020,18,b,35,10,2129,O,O
USA,1,2020,18,b,45,10,3737,O,O
USA,1,2020,18,b,55,10,8724,O,O
USA,1,2020,18,b,65,10,13671,O,O
USA,1,2020,18,b,75,10,16632,O,O
USA,1,2020,18,b,85,+,21770,O,O
USA,1,2020,18,b,TOT,.,69294,O,O
USA,1,2020,19,m,0,1,219,O,O
USA,1,2020,19,m,1,4,50,O,O
USA,1,2020,19,m,5,10,67,O,O
USA,1,2020,19,m,15,10,537,O,O
USA,1,2020,19,m,25,10,995,O,O
USA,1,2020,19,m,35,10,1425,O,O
USA,1,2020,19,m,45,10,2469,O,O
USA,1,2020,19,m,55,10,5522,O,O
USA,1,2020,19,m,65,10,7721,O,O
USA,1,2020,19,m,75,10,8347,O,O
USA,1,2020,19,m,85,+,7627,O,O
USA,1,2020,19,m,TOT,.,34979,O,O
USA,1,2020,19,f,0,1,152,O,O
USA,1,2020,19,f,1,4,28,O,O
USA,1,2020,19,f,5,10,35,O,O
USA,1,2020,19,f,15,10,174,O,O
USA,1,2020,19,f,25,10,456,O,O
USA,1,2020,19,f,35,10,677,O,O
USA,1,2020,19,f,45,10,1396,O,O
USA,1,2020,19,f,55,10,3245,O,O
USA,1,2020,19,f,65,10,5354,O,O
USA,1,2020,19,f,75,10,7686,O,O
USA,1,2020,19,f,85,+,12629,O,O
USA,1,2020,19,f,TOT,.,31832,O,O
USA,1,2020,19,b,0,1,371,O,O
USA,1,2020,19,b,1,4,78,O,O
USA,1,2020,19,b,5,10,102,O,O
USA,1,2020,19,b,15,10,711,O,O
USA,1,2020,19,b,25,10,1451,O,O
USA,1,2020,19,b,35,10,2102,O,O
USA,1,2020,19,b,45,10,3865,O,O
USA,1,2020,19,b,55,10,8767,O,O
USA,1,2020,19,b,65,10,13075,O,O
USA,1,2020,19,b,75,10,16033,O,O
USA,1,2020,19,b,85,+,20256,O,O
USA,1,2020,19,b,TOT,.,66811,O,O
USA,1,2020,20,m,0,1,227,O,O
USA,1,2020,20,m,1,4,47,O,O
USA,1,2020,20,m,5,10,59,O,O
USA,1,2020,20,m,15,10,490,O,O
USA,1,2020,20,m,25,10,1056,O,O
USA,1,2020,20,m,35,10,1393,O,O
USA,1,2020,20,m,45,10,2392,O,O
USA,1,2020,20,m,55,10,5100,O,O
USA,1,2020,20,m,65,10,7236,O,O
USA,1,2020,20,m,75,10,7902,O,O
USA,1,2020,20,m,85,+,7394,O,O
USA,1,2020,20,m,TOT,.,33296,O,O
USA,1,2020,20,f,0,1,178,O,O
USA,1,2020,20,f,1,4,26,O,O
USA,1,2020,20,f,5,10,35,O,O
USA,1,2020,20,f,15,10,183,O,O
USA,1,2020,20,f,25,10,390,O,O
USA,1,2020,20,f,35,10,694,O,O
USA,1,2020,20,f,45,10,1361,O,O
USA,1,2020,20,f,55,10,3180,O,O
USA,1,2020,20,f,65,10,5328,O,O
USA,1,2020,20,f,75,10,7397,O,O
USA,1,2020,20,f,85,+,12411,O,O
USA,1,2020,20,f,TOT,.,31183,O,O
USA,1,2020,20,b,0,1,405,O,O
USA,1,2020,20,b,1,4,73,O,O
USA,1,2020,20,b,5,10,94,O,O
USA,1,2020,20,b,15,10,673,O,O
USA,1,2020,20,b,25,10,1446,O,O
USA,1,2020,20,b,35,10,2087,O,O
USA,1,2020,20,b,45,10,3753,O,O
USA,1,2020,20,b,55,10,8280,O,O
USA,1,2020,20,b,65,10,12564,O,O
USA,1,2020,20,b,75,10,15299,O,O
USA,1,2020,20,b,85,+,19805,O,O
USA,1,2020,20,b,TOT,.,64479,O,O
USA,1,2020,21,m,0,1,220,O,O
USA,1,2020,21,m,1,4,40,O,O
USA,1,2020,21,m,5,10,67,O,O
USA,1,2020,21,m,15,10,499,O,O
USA,1,2020,21,m,25,10,1081,O,O
USA,1,2020,21,m,35,10,1383,O,O
USA,1,2020,21,m,45,10,2310,O,O
USA,1,2020,21,m,55,10,5106,O,O
USA,1,2020,21,m,65,10,6912,O,O
USA,1,2020,21,m,75,10,7405,O,O
USA,1,2020,21,m,85,+,6957,O,O
USA,1,2020,21,m,TOT,.,31980,O,O
USA,1,2020,21,f,0,1,170,O,O
USA,1,2020,21,f,1,4,32,O,O
USA,1,2020,21,f,5,10,39,O,O
USA,1,2020,21,f,15,10,178,O,O
USA,1,2020,21,f,25,10,435,O,O
USA,1,2020,21,f,35,10,692,O,O
USA,1,2020,21,f,45,10,1335,O,O
USA,1,2020,21,f,55,10,3118,O,O
USA,1,2020,21,f,65,10,5092,O,O
USA,1,2020,21,f,75,10,7046,O,O
USA,1,2020,21,f,85,+,11507,O,O
USA,1,2020,21,f,TOT,.,29644,O,O
USA,1,2020,21,b,0,1,390,O,O
USA,1,2020,21,b,1,4,72,O,O
USA,1,2020,21,b,5,10,106,O,O
USA,1,2020,21,b,15,10,677,O,O
USA,1,2020,21,b,25,10,1516,O,O
USA,1,2020,21,b,35,10,2075,O,O
USA,1,2020,21,b,45,10,3645,O,O
USA,1,2020,21,b,55,10,8224,O,O
USA,1,2020,21,b,65,10,12004,O,O
USA,1,2020,21,b,75,10,14451,O,O
USA,1,2020,21,b,85,+,18464,O,O
USA,1,2020,21,b,TOT,.,61624,O,O
USA,1,2020,22,m,0,1,229,O,O
USA,1,2020,22,m,1,4,37,O,O
USA,1,2020,22,m,5,10,78,O,O
USA,1,2020,22,m,15,10,506,O,O
USA,1,2020,22,m,25,10,1066,O,O
USA,1,2020,22,m,35,10,1384,O,O
USA,1,2020,22,m,45,10,2395,O,O
USA,1,2020,22,m,55,10,4884,O,O
USA,1,2020,22,m,65,10,6808,O,O
USA,1,2020,22,m,75,10,7349,O,O
USA,1,2020,22,m,85,+,6624,O,O
USA,1,2020,22,m,TOT,.,31360,O,O
USA,1,2020,22,f,0,1,153,O,O
USA,1,2020,22,f,1,4,32,O,O
USA,1,2020,22,f,5,10,35,O,O
USA,1,2020,22,f,15,10,169,O,O
USA,1,2020,22,f,25,10,433,O,O
USA,1,2020,22,f,35,10,689,O,O
USA,1,2020,22,f,45,10,1254,O,O
USA,1,2020,22,f,55,10,2862,O,O
USA,1,2020,22,f,65,10,4974,O,O
USA,1,2020,22,f,75,10,6770,O,O
USA,1,2020,22,f,85,+,10949,O,O
USA,1,2020,22,f,TOT,.,28320,O,O
USA,1,2020,22,b,0,1,382,O,O
USA,1,2020,22,b,1,4,69,O,O
USA,1,2020,22,b,5,10,113,O,O
USA,1,2020,22,b,15,10,675,O,O
USA,1,2020,22,b,25,10,1499,O,O
USA,1,2020,22,b,35,10,2073,O,O
USA,1,2020,22,b,45,10,3649,O,O
USA,1,2020,22,b,55,10,7746,O,O
USA,1,2020,22,b,65,10,11782,O,O
USA,1,2020,22,b,75,10,14119,O,O
USA,1,2020,22,b,85,+,17573,O,O
USA,1,2020,22,b,TOT,.,59680,O,O
USA,1,2020,23,m,0,1,219,O,O
USA,1,2020,23,m,1,4,44,O,O
USA,1,2020,23,m,5,10,84,O,O
USA,1,2020,23,m,15,10,561,O,O
USA,1,2020,23,m,25,10,1124,O,O
USA,1,2020,23,m,35,10,1360,O,O
USA,1,2020,23,m,45,10,2378,O,O
USA,1,2020,23,m,55,10,4955,O,O
USA,1,2020,23,m,65,10,6805,O,O
USA,1,2020,23,m,75,10,7115,O,O
USA,1,2020,23,m,85,+,6462,O,O
USA,1,2020,23,m,TOT,.,31107,O,O
USA,1,2020,23,f,0,1,191,O,O
USA,1,2020,23,f,1,4,33,O,O
USA,1,2020,23,f,5,10,45,O,O
USA,1,2020,23,f,15,10,206,O,O
USA,1,2020,23,f,25,10,445,O,O
USA,1,2020,23,f,35,10,715,O,O
USA,1,2020,23,f,45,10,1399,O,O
USA,1,2020,23,f,55,10,2944,O,O
USA,1,2020,23,f,65,10,4764,O,O
USA,1,2020,23,f,75,10,6629,O,O
USA,1,2020,23,f,85,+,10429,O,O
USA,1,2020,23,f,TOT,.,27800,O,O
USA,1,2020,23,b,0,1,410,O,O
USA,1,2020,23,b,1,4,77,O,O
USA,1,2020,23,b,5,10,129,O,O
USA,1,2020,23,b,15,10,767,O,O
USA,1,2020,23,b,25,10,1569,O,O
USA,1,2020,23,b,35,10,2075,O,O
USA,1,2020,23,b,45,10,3777,O,O
USA,1,2020,23,b,55,10,7899,O,O
USA,1,2020,23,b,65,10,11569,O,O
USA,1,2020,23,b,75,10,13744,O,O
USA,1,2020,23,b,85,+,16891,O,O
USA,1,2020,23,b,TOT,.,58907,O,O
USA,1,2020,24,m,0,1,210,O,O
USA,1,2020,24,m,1,4,43,O,O
USA,1,2020,24,m,5,10,76,O,O
USA,1,2020,24,m,15,10,583,O,O
USA,1,2020,24,m,25,10,1053,O,O
USA,1,2020,24,m,35,10,1282,O,O
USA,1,2020,24,m,45,10,2291,O,O
USA,1,2020,24,m,55,10,4916,O,O
USA,1,2020,24,m,65,10,6603,O,O
USA,1,2020,24,m,75,10,7074,O,O
USA,1,2020,24,m,85,+,6399,O,O
USA,1,2020,24,m,TOT,.,30530,O,O
USA,1,2020,24,f,0,1,179,O,O
USA,1,2020,24,f,1,4,28,O,O
USA,1,2020,24,f,5,10,49,O,O
USA,1,2020,24,f,15,10,217,O,O
USA,1,2020,24,f,25,10,424,O,O
USA,1,2020,24,f,35,10,687,O,O
USA,1,2020,24,f,45,10,1350,O,O
USA,1,2020,24,f,55,10,2970,O,O
USA,1,2020,24,f,65,10,4897,O,O
USA,1,2020,24,f,75,10,6457,O,O
USA,1,2020,24,f,85,+,10236,O,O
USA,1,2020,24,f,TOT,.,27494,O,O
USA,1,2020,24,b,0,1,389,O,O
USA,1,2020,24,b,1,4,71,O,O
USA,1,2020,24,b,5,10,125,O,O
USA,1,2020,24,b,15,10,800,O,O
USA,1,2020,24,b,25,10,1477,O,O
USA,1,2020,24,b,35,10,1969,O,O
USA,1,2020,24,b,45,10,3641,O,O
USA,1,2020,24,b,55,10,7886,O,O
USA,1,2020,24,b,65,10,11500,O,O
USA,1,2020,24,b,75,10,13531,O,O
USA,1,2020,24,b,85,+,16635,O,O
USA,1,2020,24,b,TOT,.,58024,O,O
USA,1,2020,25,m,0,1,217,O,O
USA,1,2020,25,m,1,4,55,O,O
USA,1,2020,25,m,5,10,63,O,O
USA,1,2020,25,m,15,10,536,O,O
USA,1,2020,25,m,25,10,1109,O,O
USA,1,2020,25,m,35,10,1282,O,O
USA,1,2020,25,m,45,10,2310,O,O
USA,1,2020,25,m,55,10,4894,O,O
USA,1,2020,25,m,65,10,6752,O,O
USA,1,2020,25,m,75,10,7112,O,O
USA,1,2020,25,m,85,+,6297,O,O
USA,1,2020,25,m,TOT,.,30627,O,O
USA,1,2020,25,f,0,1,183,O,O
USA,1,2020,25,f,1,4,26,O,O
USA,1,2020,25,f,5,10,51,O,O
USA,1,2020,25,f,15,10,191,O,O
USA,1,2020,25,f,25,10,443,O,O
USA,1,2020,25,f,35,10,709,O,O
USA,1,2020,25,f,45,10,1334,O,O
USA,1,2020,25,f,55,10,2907,O,O
USA,1,2020,25,f,65,10,4785,O,O
USA,1,2020,25,f,75,10,6604,O,O
USA,1,2020,25,f,85,+,10134,O,O
USA,1,2020,25,f,TOT,.,27367,O,O
USA,1,2020,25,b,0,1,400,O,O
USA,1,2020,25,b,1,4,81,O,O
USA,1,2020,25,b,5,10,114,O,O
USA,1,2020,25,b,15,10,727,O,O
USA,1,2020,25,b,25,10,1552,O,O
USA,1,2020,25,b,35,10,1991,O,O
USA,1,2020,25,b,45,10,3644,O,O
USA,1,2020,25,b,55,10,7801,O,O
USA,1,2020,25,b,65,10,11537,O,O
USA,1,2020,25,b,75,10,13716,O,O
USA,1,2020,25,b,85,+,16431,O,O
USA,1,2020,25,b,TOT,.,57994,O,O
USA,1,2020,26,m,0,1,205,O,O
USA,1,2020,26,m,1,4,35,O,O
USA,1,2020,26,m,5,10,59,O,O
USA,1,2020,26,m,15,10,609,O,O
USA,1,2020,26,m,25,10,1120,O,O
USA,1,2020,26,m,35,10,1357,O,O
USA,1,2020,26,m,45,10,2293,O,O
USA,1,2020,26,m,55,10,4816,O,O
USA,1,2020,26,m,65,10,6616,O,O
USA,1,2020,26,m,75,10,7156,O,O
USA,1,2020,26,m,85,+,6542,O,O
USA,1,2020,26,m,TOT,.,30808,O,O
USA,1,2020,26,f,0,1,152,O,O
USA,1,2020,26,f,1,4,20,O,O
USA,1,2020,26,f,5,10,59,O,O
USA,1,2020,26,f,15,10,195,O,O
USA,1,2020,26,f,25,10,431,O,O
USA,1,2020,26,f,35,10,675,O,O
USA,1,2020,26,f,45,10,1300,O,O
USA,1,2020,26,f,55,10,3075,O,O
USA,1,2020,26,f,65,10,4899,O,O
USA,1,2020,26,f,75,10,6640,O,O
USA,1,2020,26,f,85,+,10250,O,O
USA,1,2020,26,f,TOT,.,27696,O,O
USA,1,2020,26,b,0,1,357,O,O
USA,1,2020,26,b,1,4,55,O,O
USA,1,2020,26,b,5,10,118,O,O
USA,1,2020,26,b,15,10,804,O,O
USA,1,2020,26,b,25,10,1551,O,O
USA,1,2020,26,b,35,10,2032,O,O
USA,1,2020,26,b,45,10,3593,O,O
USA,1,2020,26,b,55,10,7891,O,O
USA,1,2020,26,b,65,10,11515,O,O
USA,1,2020,26,b,75,10,13796,O,O
USA,1,2020,26,b,85,+,16792,O,O
USA,1,2020,26,b,TOT,.,58504,O,O
USA,1,2020,27,m,0,1,222,O,O
USA,1,2020,27,m,1,4,37,O,O
USA,1,2020,27,m,5,10,69,O,O
USA,1,2020,27,m,15,10,580,O,O
USA,1,2020,27,m,25,10,1105,O,O
USA,1,2020,27,m,35,10,1424,O,O
USA,1,2020,27,m,45,10,2367,O,O
USA,1,2020,27,m,55,10,5127,O,O
USA,1,2020,27,m,65,10,6752,O,O
USA,1,2020,27,m,75,10,7250,O,O
USA,1,2020,27,m,85,+,6619,O,O
USA,1,2020,27,m,TOT,.,31552,O,O
USA,1,2020,27,f,0,1,176,O,O
USA,1,2020,27,f,1,4,43,O,O
USA,1,2020,27,f,5,10,64,O,O
USA,1,2020,27,f,15,10,175,O,O
USA,1,2020,27,f,25,10,444,O,O
USA,1,2020,27,f,35,10,696,O,O
USA,1,2020,27,f,45,10,1407,O,O
USA,1,2020,27,f,55,10,3173,O,O
USA,1,2020,27,f,65,10,5067,O,O
USA,1,2020,27,f,75,10,6666,O,O
USA,1,2020,27,f,85,+,10353,O,O
USA,1,2020,27,f,TOT,.,28264,O,O
USA,1,2020,27,b,0,1,398,O,O
USA,1,2020,27,b,1,4,80,O,O
USA,1,2020,27,b,5,10,133,O,O
USA,1,2020,27,b,15,10,755,O,O
USA,1,2020,27,b,25,10,1549,O,O
USA,1,2020,27,b,35,10,2120,O,O
USA,1,2020,27,b,45,10,3774,O,O
USA,1,2020,27,b,55,10,8300,O,O
USA,1,2020,27,b,65,10,11819,O,O
USA,1,2020,27,b,75,10,13916,O,O
USA,1,2020,27,b,85,+,16972,O,O
USA,1,2020,27,b,TOT,.,59816,O,O
USA,1,2020,28,m,0,1,227,O,O
USA,1,2020,28,m,1,4,55,O,O
USA,1,2020,28,m,5,10,78,O,O
USA,1,2020,28,m,15,10,627,O,O
USA,1,2020,28,m,25,10,1047,O,O
USA,1,2020,28,m,35,10,1524,O,O
USA,1,2020,28,m,45,10,2518,O,O
USA,1,2020,28,m,55,10,5395,O,O
USA,1,2020,28,m,65,10,7372,O,O
USA,1,2020,28,m,75,10,7442,O,O
USA,1,2020,28,m,85,+,6605,O,O
USA,1,2020,28,m,TOT,.,32890,O,O
USA,1,2020,28,f,0,1,175,O,O
USA,1,2020,28,f,1,4,23,O,O
USA,1,2020,28,f,5,10,62,O,O
USA,1,2020,28,f,15,10,218,O,O
USA,1,2020,28,f,25,10,471,O,O
USA,1,2020,28,f,35,10,724,O,O
USA,1,2020,28,f,45,10,1392,O,O
USA,1,2020,28,f,55,10,3262,O,O
USA,1,2020,28,f,65,10,5179,O,O
USA,1,2020,28,f,75,10,6916,O,O
USA,1,2020,28,f,85,+,10628,O,O
USA,1,2020,28,f,TOT,.,29050,O,O
USA,1,2020,28,b,0,1,402,O,O
USA,1,2020,28,b,1,4,78,O,O
USA,1,2020,28,b,5,10,140,O,O
USA,1,2020,28,b,15,10,845,O,O
USA,1,2020,28,b,25,10,1518,O,O
USA,1,2020,28,b,35,10,2248,O,O
USA,1,2020,28,b,45,10,3910,O,O
USA,1,2020,28,b,55,10,8657,O,O
USA,1,2020,28,b,65,10,12551,O,O
USA,1,2020,28,b,75,10,14358,O,O
USA,1,2020,28,b,85,+,17233,O,O
USA,1,2020,28,b,TOT,.,61940,O,O
USA,1,2020,29,m,0,1,190,O,O
USA,1,2020,29,m,1,4,40,O,O
USA,1,2020,29,m,5,10,78,O,O
USA,1,2020,29,m,15,10,616,O,O
USA,1,2020,29,m,25,10,1173,O,O
USA,1,2020,29,m,35,10,1524,O,O
USA,1,2020,29,m,45,10,2406,O,O
USA,1,2020,29,m,55,10,5337,O,O
USA,1,2020,29,m,65,10,7349,O,O
USA,1,2020,29,m,75,10,7779,O,O
USA,1,2020,29,m,85,+,7049,O,O
USA,1,2020,29,m,TOT,.,33541,O,O
USA,1,2020,29,f,0,1,150,O,O
USA,1,2020,29,f,1,4,39,O,O
USA,1,2020,29,f,5,10,44,O,O
USA,1,2020,29,f,15,10,187,O,O
USA,1,2020,29,f,25,10,465,O,O
USA,1,2020,29,f,35,10,767,O,O
USA,1,2020,29,f,45,10,1470,O,O
USA,1,2020,29,f,55,10,3222,O,O
USA,1,2020,29,f,65,10,5296,O,O
USA,1,2020,29,f,75,10,7129,O,O
USA,1,2020,29,f,85,+,10863,O,O
USA,1,2020,29,f,TOT,.,29632,O,O
USA,1,2020,29,b,0,1,340,O,O
USA,1,2020,29,b,1,4,79,O,O
USA,1,2020,29,b,5,10,122,O,O
USA,1,2020,29,b,15,10,803,O,O
USA,1,2020,29,b,25,10,1638,O,O
USA,1,2020,29,b,35,10,2291,O,O
USA,1,2020,29,b,45,10,3876,O,O
USA,1,2020,29,b,55,10,8559,O,O
USA,1,2020,29,b,65,10,12645,O,O
USA,1,2020,29,b,75,10,14908,O,O
USA,1,2020,29,b,85,+,17912,O,O
USA,1,2020,29,b,TOT,.,63173,O,O
USA,1,2020,30,m,0,1,227,O,O
USA,1,2020,30,m,1,4,48,O,O
USA,1,2020,30,m,5,10,73,O,O
USA,1,2020,30,m,15,10,589,O,O
USA,1,2020,30,m,25,10,1122,O,O
USA,1,2020,30,m,35,10,1475,O,O
USA,1,2020,30,m,45,10,2456,O,O
USA,1,2020,30,m,55,10,5309,O,O
USA,1,2020,30,m,65,10,7665,O,O
USA,1,2020,30,m,75,10,8109,O,O
USA,1,2020,30,m,85,+,7037,O,O
USA,1,2020,30,m,TOT,.,34110,O,O
USA,1,2020,30,f,0,1,155,O,O
USA,1,2020,30,f,1,4,36,O,O
USA,1,2020,30,f,5,10,45,O,O
USA,1,2020,30,f,15,10,190,O,O
USA,1,2020,30,f,25,10,499,O,O
USA,1,2020,30,f,35,10,754,O,O
USA,1,2020,30,f,45,10,1449,O,O
USA,1,2020,30,f,55,10,3381,O,O
USA,1,2020,30,f,65,10,5363,O,O
USA,1,2020,30,f,75,10,7302,O,O
USA,1,2020,30,f,85,+,10958,O,O
USA,1,2020,30,f,TOT,.,30132,O,O
USA,1,2020,30,b,0,1,382,O,O
USA,1,2020,30,b,1,4,84,O,O
USA,1,2020,30,b,5,10,118,O,O
USA,1,2020,30,b,15,10,779,O,O
USA,1,2020,30,b,25,10,1621,O,O
USA,1,2020,30,b,35,10,2229,O,O
USA,1,2020,30,b,45,10,3905,O,O
USA,1,2020,30,b,55,10,8690,O,O
USA,1,2020,30,b,65,10,13028,O,O
USA,1,2020,30,b,75,10,15411,O,O
USA,1,2020,30,b,85,+,17995,O,O
USA,1,2020,30,b,TOT,.,64242,O,O
USA,1,2020,31,m,0,1,180,O,O
USA,1,2020,31,m,1,4,39,O,O
USA,1,2020,31,m,5,10,61,O,O
USA,1,2020,31,m,15,10,561,O,O
USA,1,2020,31,m,25,10,1137,O,O
USA,1,2020,31,m,35,10,1525,O,O
USA,1,2020,31,m,45,10,2431,O,O
USA,1,2020,31,m,55,10,5420,O,O
USA,1,2020,31,m,65,10,7647,O,O
USA,1,2020,31,m,75,10,8140,O,O
USA,1,2020,31,m,85,+,6968,O,O
USA,1,2020,31,m,TOT,.,34109,O,O
USA,1,2020,31,f,0,1,167,O,O
USA,1,2020,31,f,1,4,32,O,O
USA,1,2020,31,f,5,10,46,O,O
USA,1,2020,31,f,15,10,195,O,O
USA,1,2020,31,f,25,10,394,O,O
USA,1,2020,31,f,35,10,735,O,O
USA,1,2020,31,f,45,10,1420,O,O
USA,1,2020,31,f,55,10,3369,O,O
USA,1,2020,31,f,65,10,5433,O,O
USA,1,2020,31,f,75,10,7329,O,O
USA,1,2020,31,f,85,+,11003,O,O
USA,1,2020,31,f,TOT,.,30123,O,O
USA,1,2020,31,b,0,1,347,O,O
USA,1,2020,31,b,1,4,71,O,O
USA,1,2020,31,b,5,10,107,O,O
USA,1,2020,31,b,15,10,756,O,O
USA,1,2020,31,b,25,10,1531,O,O
USA,1,2020,31,b,35,10,2260,O,O
USA,1,2020,31,b,45,10,3851,O,O
USA,1,2020,31,b,55,10,8789,O,O
USA,1,2020,31,b,65,10,13080,O,O
USA,1,2020,31,b,75,10,15469,O,O
USA,1,2020,31,b,85,+,17971,O,O
USA,1,2020,31,b,TOT,.,64232,O,O
USA,1,2020,32,m,0,1,213,O,O
USA,1,2020,32,m,1,4,47,O,O
USA,1,2020,32,m,5,10,59,O,O
USA,1,2020,32,m,15,10,549,O,O
USA,1,2020,32,m,25,10,1073,O,O
USA,1,2020,32,m,35,10,1419,O,O
USA,1,2020,32,m,45,10,2475,O,O
USA,1,2020,32,m,55,10,5361,O,O
USA,1,2020,32,m,65,10,7573,O,O
USA,1,2020,32,m,75,10,8107,O,O
USA,1,2020,32,m,85,+,6891,O,O
USA,1,2020,32,m,TOT,.,33767,O,O
USA,1,2020,32,f,0,1,186,O,O
USA,1,2020,32,f,1,4,25,O,O
USA,1,2020,32,f,5,10,36,O,O
USA,1,2020,32,f,15,10,180,O,O
USA,1,2020,32,f,25,10,446,O,O
USA,1,2020,32,f,35,10,737,O,O
USA,1,2020,32,f,45,10,1413,O,O
USA,1,2020,32,f,55,10,3461,O,O
USA,1,2020,32,f,65,10,5266,O,O
USA,1,2020,32,f,75,10,7323,O,O
USA,1,2020,32,f,85,+,10873,O,O
USA,1,2020,32,f,TOT,.,29946,O,O
USA,1,2020,32,b,0,1,399,O,O
USA,1,2020,32,b,1,4,72,O,O
USA,1,2020,32,b,5,10,95,O,O
USA,1,2020,32,b,15,10,729,O,O
USA,1,2020,32,b,25,10,1519,O,O
USA,1,2020,32,b,35,10,2156,O,O
USA,1,2020,32,b,45,10,3888,O,O
USA,1,2020,32,b,55,10,8822,O,O
USA,1,2020,32,b,65,10,12839,O,O
USA,1,2020,32,b,75,10,15430,O,O
USA,1,2020,32,b,85,+,17764,O,O
USA,1,2020,32,b,TOT,.,63713,O,O
USA,1,2020,33,m,0,1,199,O,O
USA,1,2020,33,m,1,4,32,O,O
USA,1,2020,33,m,5,10,65,O,O
USA,1,2020,33,m,15,10,569,O,O
USA,1,2020,33,m,25,10,1112,O,O
USA,1,2020,33,m,35,10,1384,O,O
USA,1,2020,33,m,45,10,2402,O,O
USA,1,2020,33,m,55,10,5280,O,O
USA,1,2020,33,m,65,10,7611,O,O
USA,1,2020,33,m,75,10,7978,O,O
USA,1,2020,33,m,85,+,6855,O,O
USA,1,2020,33,m,TOT,.,33487,O,O
USA,1,2020,33,f,0,1,155,O,O
USA,1,2020,33,f,1,4,35,O,O
USA,1,2020,33,f,5,10,44,O,O
USA,1,2020,33,f,15,10,217,O,O
USA,1,2020,33,f,25,10,470,O,O
USA,1,2020,33,f,35,10,744,O,O
USA,1,2020,33,f,45,10,1436,O,O
USA,1,2020,33,f,55,10,3275,O,O
USA,1,2020,33,f,65,10,5322,O,O
USA,1,2020,33,f,75,10,7380,O,O
USA,1,2020,33,f,85,+,11075,O,O
USA,1,2020,33,f,TOT,.,30153,O,O
USA,1,2020,33,b,0,1,354,O,O
USA,1,2020,33,b,1,4,67,O,O
USA,1,2020,33,b,5,10,109,O,O
USA,1,2020,33,b,15,10,786,O,O
USA,1,2020,33,b,25,10,1582,O,O
USA,1,2020,33,b,35,10,2128,O,O
USA,1,2020,33,b,45,10,3838,O,O
USA,1,2020,33,b,55,10,8555,O,O
USA,1,2020,33,b,65,10,12933,O,O
USA,1,2020,33,b,75,10,15358,O,O
USA,1,2020,33,b,85,+,17930,O,O
USA,1,2020,33,b,TOT,.,63640,O,O
USA,1,2020,34,m,0,1,195,O,O
USA,1,2020,34,m,1,4,30,O,O
USA,1,2020,34,m,5,10,63,O,O
USA,1,2020,34,m,15,10,559,O,O
USA,1,2020,34,m,25,10,1076,O,O
USA,1,2020,34,m,35,10,1388,O,O
USA,1,2020,34,m,45,10,2404,O,O
USA,1,2020,34,m,55,10,5036,O,O
USA,1,2020,34,m,65,10,7423,O,O
USA,1,2020,34,m,75,10,7759,O,O
USA,1,2020,34,m,85,+,6904,O,O
